id,name,position,team
15973,Tommy Bohanon,[u'RB'],Jax
15982,Nico Johnson,[u'LB'],NYG
15986,Sean Porter,[u'LB'],SF
15989,Josh Boyd,"[u'DT', u'DE']",Ind
15991,Justice Cunningham,[u'TE'],LAR
15995,Montori Hughes,[u'DT'],NYG
15996,Zac Stacy,[u'RB'],NYJ
15998,Josh Boyce,[u'WR'],Cle
15999,Stansly Maponga,"[u'DE', u'EDR']",NYG
16005,Demetrius McCray,[u'CB'],Sea
16007,Chris Harper,[u'WR'],NYG
16014,Corey Fuller,[u'WR'],NO
16036,Ty Powell,[u'LB'],Buf
16066,Kendall Gaskins,[u'RB'],SF
16087,John Lotulelei,[u'LB'],Dal
16094,Steven Miller,[u'RB'],Det
16114,Justin Tuggle,[u'LB'],Cle
16140,Ryan Griffin,[u'QB'],TB
16157,Kevin Reddick,[u'LB'],Buf
16159,Da'Rick Rogers,[u'WR'],KC
16171,Joplo Bartu,[u'LB'],Ari
16181,Kenny Demens,[u'LB'],Ari
16210,Chris Pantale,[u'TE'],Mia
16230,Ryan Spadola,[u'WR'],Det
16252,Tyler Bray,[u'QB'],KC
16256,Jayson DiManche,[u'LB'],SF
16285,Timothy Wright,[u'TE'],Det
16373,Rodney Smith,[u'WR'],Sea
16381,Kenbrell Thompkins,[u'WR'],NYJ
16398,A.J. Francis,[u'DT'],Wsh
16418,Zach Sudfeld,[u'TE'],NYJ
16443,Melvin White,[u'CB'],Min
16488,George Winn,[u'RB'],Ind
16493,Jake Stoneburner,[u'TE'],LAR
16556,Willie Jefferson,[u'LB'],Wsh
16560,Andy Mulumba,"[u'LB', u'EDR']",LAR
16569,Myles White,[u'WR'],NYJ
16581,Marlon Brown,[u'WR'],Den
16632,Daniel Adongo,[u'LB'],Ind
16715,Kyle Fuller,[u'CB'],Chi
16728,Teddy Bridgewater,[u'QB'],Min
16736,Johnny Manziel,[u'QB'],Cle
16747,Dezmen Southward,[u'S'],Car
16755,Dri Archer,[u'RB'],Buf
16778,Ego Ferguson,[u'DT'],Det
16780,Scott Crichton,[u'DE'],Buf
16784,Tre Mason,[u'RB'],LAR
16794,Bishop Sankey,[u'RB'],Min
16806,Louis Nix III,[u'DT'],NYG
16810,AJ McCarron,[u'QB'],Cin
16811,Shaq Evans,[u'WR'],Dal
16812,Tajh Boyd,[u'QB'],Pit
16813,Logan Thomas,[u'TE'],Buf
16814,Zach Mettenberger,[u'QB'],Pit
16828,Jeremy Gallon,[u'WR'],NE
16838,Tyler Gaffney,[u'RB'],Jax
16841,Kevin Norwood,[u'WR'],NYG
16884,Storm Johnson,[u'RB'],Mia
16885,Lache Seastrunk,[u'RB'],NYJ
16886,Martavis Bryant,[u'WR'],Pit
16915,Keith Wenning,[u'QB'],NYG
16916,Zach Hocker,[u'K'],TB
16928,Jalen Saunders,[u'WR'],NE
16946,Bruce Ellington,[u'WR'],Hou
16956,Marion Grice,[u'RB'],Ari
17021,Aaron Murray,[u'QB'],KC
17139,Corey Washington,[u'WR'],Dal
17143,Branden Oliver,[u'RB'],LAC
17144,Robert Herron,[u'WR'],Oak
17153,Darrin Reaves,[u'RB'],KC
17157,Travis Coons,[u'K'],LAR
17164,Silas Redd,[u'RB'],Wsh
17165,Brandon Watts,[u'LB'],Mia
17166,Jackson Jeffcoat,[u'DE'],Cle
17181,Frankie Hammond,[u'WR'],NYJ
17183,Trey Watts,[u'RB'],LAR
17186,Austin Johnson,[u'RB'],TB
17188,Brian Leonhardt,[u'TE'],Min
17198,Damian Copeland,[u'WR'],Det
17200,Jonathan Krause,[u'WR'],Ten
17206,Matt Blanchard,[u'QB'],Chi
17207,Dustin Vaughan,[u'QB'],Bal
17209,Senorise Perry,[u'RB'],Mia
17210,Glenn Winston,[u'RB'],Cle
17215,Brock Vereen,[u'S'],KC
17219,Jordan Gay,[u'K'],Ten
17225,Antone Exum Jr.,[u'CB'],Min
17241,Marcus Roberson,[u'CB'],LAR
17263,Jacquies Smith,"[u'DE', u'EDR']",TB
17268,Randell Johnson,[u'LB'],NYJ
17270,Lamin Barrow,[u'LB'],Mia
17272,IK Enemkpali,[u'LB'],Oak
17274,Jordan Zumwalt,[u'LB'],Pit
17278,Jonathan Newsome,[u'DE'],Ind
17283,Shelby Harris,[u'DE'],Den
17288,Jeoffrey Pagan,[u'DE'],Hou
17292,Kenny Anunike,"[u'DE', u'EDR']",NYJ
17297,Kelcy Quarles,[u'DT'],Ind
17298,Davon Coleman,[u'DT'],NYG
17300,Bruce Gaston,[u'DT'],Det
17304,Ken Bishop,[u'DT'],Dal
17320,K'Waun Williams,[u'CB'],SF
17321,Tyler Patmon,[u'CB'],Jax
17324,Jerome Couplin III,[u'S'],LAR
17329,Lonnie Ballentine,[u'S'],Hou
17336,Dion Bailey,[u'S'],NYJ
17348,Akeem Davis,[u'S'],Jax
17353,Marcel Jensen,[u'TE'],Wsh
17354,Asante Cleveland,[u'TE'],LAC
17356,Nic Jacobs,[u'TE'],Jax
17357,Jeremiah George,[u'LB'],Ind
17358,Cordarro Law,[u'DE'],LAC
17369,Jumal Rolle,[u'CB'],Buf
17382,Blake Annen,[u'TE'],Buf
17383,RaShaun Allen,[u'TE'],Hou
17391,Tramain Jacobs,[u'CB'],Det
17398,Connor Shaw,[u'QB'],Chi
17405,Earl Okine,"[u'LB', u'EDR']",KC
17419,Kevin Smith,[u'WR'],Sea
17433,Andre Debose,[u'WR'],Ind
17436,Obum Gwacham,"[u'DE', u'EDR']",NO
17445,DiAndre Campbell,[u'WR'],SF
17446,Hau'oli Kikaha,"[u'DE', u'EDR']",NO
17447,Akeem King,[u'CB'],Atl
17460,Carl Davis,[u'DT'],Bal
17469,Issac Blakeney,[u'WR'],Pit
17482,Da'Ron Brown,[u'WR'],LAC
17488,Kenny Bell,[u'WR'],Bal
17498,Dres Anderson,[u'WR'],Hou
17499,Reshard Cliett,"[u'LB', u'EDR']",Ten
17519,DeAndrew White,[u'WR'],Hou
17520,Neiron Ball,[u'LB'],Oak
17523,Matt Wells,[u'LB'],Atl
17527,Dylan Thompson,[u'QB'],LAR
17530,Kaelin Clay,[u'WR'],Car
17539,Joey Iosefa,[u'RB'],NE
17544,Davis Tull,[u'DE'],NO
17550,Tre McBride,[u'WR'],Ten
17553,Dezmin Lewis,[u'WR'],Buf
17554,Tray Walker,[u'CB'],Bal
17560,Tevin Mitchel,[u'LB'],Ind
17569,Junior Sylvestre,[u'LB'],Mia
17572,Garrett Grayson,[u'QB'],NO
17578,David Cobb,[u'RB'],Chi
17579,Cedric Thompson,[u'S'],Cin
17581,Michael Bennett,[u'DT'],Jax
17582,Doran Grant,[u'CB'],Jax
17585,Evan Spencer,[u'WR'],TB
17591,Tony Steward,[u'LB'],NO
17592,Charles Gaines,[u'CB'],Jax
17594,Deiontrez Mount,"[u'LB', u'EDR']",Ind
17605,Karlos Williams,[u'RB'],Pit
17608,Ifo Ekpre-Olomu,[u'CB'],Mia
17617,Kenny Hilliard,[u'RB'],Wsh
17621,Senquez Golson,[u'CB'],Pit
17622,Josh Robinson,[u'RB'],Ind
17631,Busta Anderson,[u'TE'],SF
17632,Kyshoen Jarrett,[u'S'],Wsh
17634,James Sample,[u'S'],Jax
17639,Amarlo Herrera,[u'LB'],Ten
17640,Damian Swann,[u'CB'],NO
17649,Kennard Backman,[u'TE'],Det
17651,Tye Smith,[u'CB'],Ten
17652,Shaq Riddick,[u'DE'],Ari
17653,Tyler Varga,[u'RB'],Ind
17686,Alex Carter,"[u'CB', u'S']",Det
17697,D'Joun Smith,[u'CB'],Ten
17702,Randy Gregory,"[u'DE', u'EDR']",Dal
17707,Marcus Hardison,[u'DT'],Cin
17714,Max Valles,"[u'DE', u'EDR']",Buf
17730,Duron Carter,[u'WR'],Ind
17732,Antwan Goodley,[u'WR'],GB
17734,Chris Matthews,[u'WR'],Bal
17735,Michael Dyer,[u'RB'],Oak
17736,John Crockett,[u'RB'],Oak
17738,Seantavius Jones,[u'WR'],KC
17740,Gus Johnson,[u'RB'],LAC
17743,Kyle Brindza,[u'K'],NYJ
17745,Jarryd Hayne,[u'RB'],SF
17748,Brandon Wegher,[u'RB'],LAR
17749,Alonzo Harris,[u'RB'],GB
17753,E.J. Bibbs,[u'TE'],Wsh
17754,Khari Lee,[u'TE'],Det
17757,Nikita Whitlock,[u'RB'],NYG
17759,Jerome Cunningham,[u'TE'],Ten
17760,Matt Hazel,[u'WR'],Wsh
17766,Uani' Unga,[u'LB'],NYG
17770,Tyler Murphy,[u'WR'],Mia
17772,Wes Saxton,[u'TE'],Buf
17775,Bobby Richardson,[u'DE'],NYG
17780,Donteea Dye,[u'WR'],TB
17782,Trey Williams,[u'RB'],Pit
17783,Javontee Herndon,[u'WR'],Dal
17793,Eric Rogers,[u'WR'],SF
17812,William Jackson III,[u'CB'],Cin
17821,Jaylon Smith,[u'LB'],Dal
17828,Reggie Ragland,[u'LB'],Buf
17836,Christian Hackenberg,[u'QB'],NYJ
17851,Will Redmond,[u'CB'],SF
17853,Bronson Kaufusi,[u'DE'],Bal
17878,Charles Tapper,"[u'DE', u'EDR']",Dal
17897,Andrew Billings,[u'DT'],Cin
17904,Willie Henry,[u'DE'],Bal
17941,Moritz Bohringer,[u'WR'],Min
17943,Keenan Reynolds,[u'WR'],Bal
17944,Devante Bond,[u'LB'],TB
17948,Nate Sudfeld,[u'QB'],Wsh
17952,Jake Rudock,[u'QB'],Det
17953,Kolby Listenbee,[u'WR'],Buf
17959,Brandon Allen,[u'QB'],Jax
17965,Jeff Driskel,[u'QB'],Cin
17968,Kelvin Taylor,[u'RB'],Atl
17972,Darius Jackson,[u'RB'],Cle
17973,Rico Gathers,[u'TE'],Dal
17976,Travis Feeney,[u'LB'],NO
17978,Brandon Doughty,[u'QB'],Mia
17979,Devin Lucien,[u'WR'],NE
17980,Jonathan Woodard,"[u'DE', u'EDR']",Jax
17984,Daniel Braverman,[u'WR'],Chi
17985,Thomas Duarte,[u'TE'],Mia
17986,Steven Daniels,[u'LB'],NYG
17991,Devin Lewis Fuller,[u'WR'],Atl
17992,Trevor Bates,[u'LB'],NE
17993,Alex McCalister,"[u'DE', u'EDR']",Phi
17995,Keith Marshall,[u'RB'],Wsh
17996,Kenny Lawler,[u'WR'],Sea
18000,Zac Brooks,[u'RB'],Sea
18003,Joe Walker,[u'LB'],Phi
18004,Beau Sandland,[u'TE'],GB
18022,Myke Tavarres,[u'LB'],Phi
18023,Kourtnei Brown,"[u'LB', u'EDR']",Ten
18025,Bennett Jackson,[u'S'],NYG
18028,Taylor Heinicke,[u'QB'],Min
18030,Matt LaCosse,[u'TE'],NYG
18033,Jhurell Pressley,[u'RB'],GB
18034,Anthony Denham,[u'TE'],Phi
18036,Max McCaffrey,[u'WR'],GB
18038,Kasen Williams,[u'WR'],Sea
18039,Reggie Bell,[u'WR'],NO
18040,Jake Kumerow,[u'WR'],Cin
18042,James Wilder Jr.,[u'RB'],Buf
18044,Bryce Williams,[u'TE'],Car
18045,Marquez North,[u'WR'],LAR
18046,Andy Jones,[u'WR'],Dal
18048,Xavier Rush,[u'WR'],NO
18049,Dom Williams,[u'WR'],Phi
18051,R.J. Harris,[u'WR'],NO
18053,Bernard Reedy,[u'WR'],TB
18056,Anthony Dable,[u'WR'],Atl
18057,Darius Jennings,[u'WR'],Ten
18059,Devon Cajuste,[u'WR'],SF
18060,Mitch Mathews,[u'WR'],Mia
18062,Justin Zimmer,[u'DT'],NO
18065,Dean Marlowe,[u'S'],Car
18070,Stephen Morris,[u'QB'],Ind
18071,Dreamius Smith,[u'RB'],LAC
18072,Caushaud Lyons,[u'DE'],LAR
18074,Deion Barnes,[u'LB'],NYJ
18075,Devon Johnson,[u'RB'],Car
18076,Keyarris Garrett,[u'WR'],Car
18083,Brian Parker,[u'TE'],NYJ
18088,Glenn Gronkowski,[u'RB'],NE
18090,Joe Callahan,[u'QB'],GB
18094,Nelson Spruce,[u'WR'],LAR
18099,Scott Simonson,[u'TE'],Car
18119,Dexter McCoil,[u'S'],LAC
9635,Kellen Clemens,[u'QB'],LAC
14916,Keshawn Martin,[u'WR'],Det
11291,Chad Henne,[u'QB'],Jax
17533,Sean Mannion,[u'QB'],LAR
17613,Brett Hundley,[u'QB'],GB
14037,Ryan Mallett,[u'QB'],Bal
13703,Preston Parker,[u'WR'],FA
15823,Montee Ball,[u'RB'],FA
16013,Joseph Randle,[u'RB'],FA
16421,Joe Vellano,[u'DT'],Atl
17315,L.J. McCray,[u'S'],Car
17330,Jonathan Dowling,[u'S'],Buf
18127,Zaire Anderson,[u'LB'],Den
18128,Ufomba Kamalu,"[u'DE', u'LB', u'EDR']",Hou
18129,Alex Ellis,[u'TE'],Jax
18130,Troy Hill,[u'CB'],LAR
18131,Anthony Lanier,"[u'DE', u'DT']",Wsh
18132,Trovon Reed,[u'CB'],LAC
18133,Brandon Copeland,"[u'DE', u'LB', u'EDR']",Det
18134,Trevor Williams,[u'CB'],LAC
18135,Brennan Scarlett,"[u'LB', u'EDR']",Hou
18136,Shayne Skov,[u'LB'],SF
18137,C.J. Goodwin,[u'CB'],Atl
18138,Romeo Okwara,"[u'DE', u'EDR']",NYG
18139,Chris Landrum,"[u'LB', u'DE', u'EDR']",LAC
18140,Christopher Milton,[u'CB'],Ind
18141,Robert Thomas,[u'DT'],NYG
18142,Cory Littleton,[u'LB'],LAR
18143,Curt Maggitt,"[u'LB', u'EDR']",Ind
18144,Dashaun Phillips,[u'CB'],Wsh
18145,Patrick Onwuasor,[u'LB'],Bal
18146,DeAndre Elliott,[u'CB'],Sea
18147,DeShawn Williams,[u'DT'],Cin
18148,Mike Jordan,[u'CB'],LAR
18149,Matthias Farley,[u'S'],Ind
18150,De'Vante Bausby,[u'CB'],KC
18151,Matt Longacre,"[u'DE', u'EDR']",LAR
18152,Lou Young,[u'CB'],Car
18153,Eric Tomlinson,[u'TE'],NYJ
18154,Kyle Peko,[u'DT'],Den
18155,Freddie Bishop,"[u'LB', u'EDR']",NYJ
18156,Kentrell Brice,[u'S'],GB
18157,Gabe Martin,[u'LB'],Ari
18158,Julius Warmsley,"[u'DE', u'DT']",Mia
18159,Garrison Smith,[u'DT'],Sea
18160,Jacoby Glenn,[u'CB'],KC
18161,Jordan Dangerfield,[u'S'],Pit
18162,James Cowser,"[u'LB', u'EDR']",Oak
18163,Joel Heath,"[u'DE', u'DT']",Hou
18164,Javien Elliott,[u'CB'],TB
18165,Aldrick Rosas,[u'K'],NYG
18167,Myles Garrett,"[u'DE', u'EDR']",Cle
18168,Mitchell Trubisky,[u'QB'],Chi
18169,Chad Williams,[u'WR'],Ari
18170,Chad Hansen,[u'WR'],NYJ
18171,Tarik Cohen,[u'RB'],Chi
18172,Donnel Pumphrey,[u'RB'],Phi
18173,Jayon Brown,[u'LB'],Ten
18174,Eddie Vanderdoes,[u'DT'],Oak
18176,Derek Rivers,"[u'LB', u'EDR']",NE
18177,Larry Ogunjobi,[u'DT'],Cle
18178,Jake Elliott,[u'K'],Cin
18180,Gareon Conley,[u'CB'],Oak
18181,De'Angelo Henderson,[u'RB'],Den
18182,Shaquill Griffin,[u'CB'],Sea
18183,Jonnu Smith,[u'TE'],Ten
18184,Jonathan Allen,[u'DT'],Wsh
18185,Reuben Foster,[u'LB'],SF
18186,Eddie Jackson,[u'S'],Chi
18187,Alvin Kamara,[u'RB'],NO
18188,ArDarius Stewart,[u'WR'],NYJ
18189,Tim Williams,"[u'LB', u'EDR']",Bal
18190,Jarrad Davis,[u'LB'],Det
18191,Ahkello Witherspoon,[u'CB'],SF
18192,Jabrill Peppers,[u'S'],Cle
18193,Joe Mixon,[u'RB'],Cin
18194,Samaje Perine,[u'RB'],Wsh
18195,Elijah Hood,[u'RB'],Oak
18196,D'Onta Foreman,[u'RB'],Hou
18197,Marcus Williams,[u'S'],NO
18198,Brad Kaaya,[u'QB'],Det
18199,Jeremy Clark,[u'CB'],NYJ
18200,Chris Wormley,[u'DT'],Bal
18201,Amara Darboh,[u'WR'],Sea
18202,Jehu Chesson,[u'WR'],KC
18203,Ryan Glasgow,[u'DT'],Cin
18204,Josh Harvey-Clemons,[u'S'],Wsh
18205,Chad Kelly,[u'QB'],Den
18206,Carlos Watkins,[u'DT'],Hou
18207,Vince Biegel,"[u'LB', u'EDR']",GB
18208,Joshua Holsey,[u'CB'],Wsh
18209,Marquez Williams,[u'RB'],Jax
18210,Patrick Mahomes II,[u'QB'],KC
18211,Marlon Mack,[u'RB'],Ind
18212,Teez Tabor,[u'CB'],Det
18214,Josh Reynolds,[u'WR'],LAR
18216,Josh Malone,[u'WR'],Cin
18217,Derek Barnett,"[u'DE', u'EDR']",Phi
18218,Leonard Fournette,[u'RB'],Jax
18219,Malachi Dupre,[u'WR'],GB
18220,Jamal Adams,[u'S'],NYJ
18221,Davon Godchaux,[u'DT'],Mia
18222,Takkarist McKinley,"[u'DE', u'EDR']",Atl
18223,Zay Jones,[u'WR'],Buf
18224,Taywan Taylor,[u'WR'],Ten
18225,Kareem Hunt,[u'RB'],KC
18226,Rodney Adams,[u'WR'],Min
18227,Michael Roberts,[u'TE'],Det
18228,Jamal Agnew,[u'CB'],Det
18229,Joshua Dobbs,[u'QB'],Pit
18230,Cameron Sutton,[u'CB'],Pit
18231,Jalen Reeves-Maybin,[u'LB'],Det
18232,Jordan Leggett,[u'TE'],NYJ
18233,Wayne Gallman,[u'RB'],NYG
18234,Cordrea Tankersley,[u'CB'],Mia
18235,Mike Williams,[u'WR'],LAC
18236,James Conner,[u'RB'],Pit
18238,Jourdan Lewis,[u'CB'],Dal
18239,Taco Charlton,"[u'DE', u'EDR']",Dal
18240,Ben Gedeon,[u'LB'],Min
18241,Delano Hill,[u'S'],Sea
18242,Jake Butt,[u'TE'],Den
18243,Anthony Walker Jr.,[u'LB'],Ind
18244,T.J. Watt,"[u'LB', u'EDR']",Pit
18246,Deshaun Watson,[u'QB'],Hou
18247,Ukeme Eligwe,[u'LB'],KC
18249,Rayshawn Jenkins,[u'S'],LAC
18250,Elijah Lee,[u'LB'],Min
18251,Adrian Colbert,"[u'CB', u'S']",SF
18252,Nathan Peterman,[u'QB'],Buf
18253,Mason Schreck,[u'TE'],Cin
18255,Dalvin Tomlinson,[u'DT'],NYG
18257,Jeremy Sprinkle,[u'TE'],Wsh
18258,Deatrich Wise,"[u'DE', u'EDR']",NE
18259,Marcus Maye,[u'S'],NYJ
18260,Dalvin Cook,[u'RB'],Min
18261,Tanoh Kpassagnon,[u'DT'],KC
18263,Brandon Wilson,"[u'CB', u'S']",Cin
18265,Ejuan Price,"[u'LB', u'EDR']",LAR
18268,C.J. Beathard,[u'QB'],SF
18269,Jaleel Johnson,[u'DT'],Min
18270,Marlon Humphrey,[u'CB'],Bal
18272,Chris Godwin,[u'WR'],TB
18273,Shalom Luani,[u'S'],Oak
18274,D.J. Jones,[u'DT'],SF
18276,Adam Shaheen,[u'TE'],Chi
18277,Alex Armah,[u'LB'],Car
18278,David Moore,[u'WR'],Sea
18279,Christian McCaffrey,[u'RB'],Car
18280,Solomon Thomas,"[u'DE', u'DT']",SF
18281,Malik Hooker,[u'S'],Ind
18282,Marshon Lattimore,[u'CB'],NO
18283,Raekwon McMillan,[u'LB'],Mia
18284,Curtis Samuel,[u'WR'],Car
18285,Nazair Jones,[u'DT'],Sea
18286,T.J. Logan,[u'RB'],Ari
18287,Ryan Switzer,[u'WR'],Dal
18288,Marquel Lee,[u'LB'],Oak
18289,Tyus Bowser,"[u'LB', u'EDR']",Bal
18291,Desmond King,"[u'CB', u'S']",LAC
18292,George Kittle,[u'TE'],SF
18293,Jalen Myrick,[u'CB'],Jax
18294,Nathan Gerry,"[u'S', u'LB']",Phi
18295,Carlos Henderson,[u'WR'],Den
18296,Trent Taylor,[u'WR'],SF
18297,Xavier Woods,[u'S'],Dal
18298,Tanzel Smart,[u'DT'],LAR
18299,Robert Davis,[u'WR'],Wsh
18300,Shelton Gibson,[u'WR'],Phi
18301,Jeremiah Ledbetter,"[u'DE', u'EDR']",Det
18302,Dede Westbrook,[u'WR'],Jax
18303,David Njoku,[u'TE'],Cle
18304,Isaiah McKenzie,[u'WR'],Den
18305,Adoree' Jackson,[u'CB'],Ten
18306,JuJu Smith-Schuster,[u'WR'],Pit
18308,Budda Baker,[u'S'],Ari
18309,Sidney Jones,[u'CB'],Phi
18311,Quincy Wilson,[u'CB'],Ind
18312,Dawuane Smoot,"[u'DE', u'EDR']",Jax
18313,Elijah McGuire,[u'RB'],NYJ
18314,Aaron Jones,[u'RB'],GB
18315,Tre'Davious White,[u'CB'],Buf
18316,Duke Riley,[u'LB'],Atl
18317,Kendell Beckwith,[u'LB'],TB
18319,Keion Adams,"[u'DE', u'LB', u'EDR']",Pit
18320,Corey Davis,[u'WR'],Ten
18321,Tanner Vallejo,[u'LB'],Buf
18322,O.J. Howard,[u'TE'],TB
18323,Alex Anzalone,[u'LB'],NO
18324,Joey Ivie,[u'DT'],Dal
18325,Brendan Langley,[u'CB'],Den
18326,Leon McQuay III,"[u'S', u'CB']",KC
18327,Zane Gonzalez,[u'K'],Cle
18328,DeShone Kizer,[u'QB'],Cle
18329,Rasul Douglas,[u'CB'],Phi
18330,Howard Wilson,[u'CB'],Cle
18331,DeMarcus Walker,[u'DE'],Den
18332,Marquez White,[u'CB'],Dal
18333,Bucky Hodges,[u'TE'],Min
18334,Sam Rogers,[u'RB'],LAR
18335,Samson Ebukam,[u'LB'],LAR
18336,Matt Milano,[u'LB'],Buf
18337,John Johnson,[u'S'],LAR
18338,Vincent Taylor,[u'DT'],Mia
18339,Isaiah Ford,[u'WR'],Mia
18340,Devante Mays,[u'RB'],GB
18341,Chris Carson,[u'RB'],Sea
18342,Obi Melifonwu,[u'S'],Oak
18343,Avery Moss,"[u'DE', u'EDR']",NYG
18344,Ifeadi Odenigbo,"[u'DE', u'EDR']",Min
18345,Kenny Golladay,[u'WR'],Det
18346,Eric Saubert,[u'TE'],Atl
18347,Damontae Kazee,"[u'CB', u'S']",Atl
18349,Noah Brown,[u'WR'],Dal
18350,Mack Hollins,[u'WR'],Phi
18351,Dylan Donahue,"[u'DE', u'LB', u'EDR']",NYJ
18352,Malik McDowell,[u'DT'],Sea
18353,Montae Nicholson,[u'S'],Wsh
18354,Joe Williams,[u'RB'],SF
18356,Justin Evans,[u'S'],TB
18358,Treyvon Hester,[u'DT'],Oak
18361,Pat O'Connor,"[u'DE', u'EDR']",Det
18362,Jamaal Williams,[u'RB'],GB
18363,Haason Reddick,[u'LB'],Ari
18364,Blair Brown,[u'LB'],Jax
18368,Josh Carraway,"[u'LB', u'EDR']",Ten
18370,Fabian Moreau,[u'CB'],Wsh
18372,Brian Allen,[u'CB'],Pit
18374,Gerald Everett,[u'TE'],LAR
18375,Grover Stewart,[u'DT'],Ind
18376,Matthew Dayes,[u'RB'],Cle
18377,Josh Jones,[u'S'],GB
18378,Jack Tocho,"[u'CB', u'S']",Min
18379,Zach Cunningham,[u'LB'],Hou
18380,Daeshon Hall,"[u'DE', u'EDR']",Car
18381,Charles Harris,"[u'DE', u'EDR']",Mia
18382,Evan Engram,[u'TE'],NYG
18383,Derrick Jones,[u'CB'],NYJ
18384,Montravius Adams,[u'DT'],GB
18385,Rudy Ford,"[u'S', u'CB']",Ari
18386,Carl Lawson,"[u'DE', u'EDR']",Cin
18387,Stacy Coley,[u'WR'],Min
18388,Corn Elder,[u'CB'],Car
18389,Al-Quadin Muhammad,"[u'DE', u'EDR']",NO
18390,Chidobe Awuzie,[u'CB'],Dal
18391,Tedric Thompson,[u'S'],Sea
18392,Khalfani Muhammad,[u'RB'],Ten
18393,Kevin King,[u'CB'],GB
18394,Elijah Qualls,[u'DT'],Phi
18395,John Ross,[u'WR'],Cin
18396,Jeremy McNichols,[u'RB'],TB
18397,Jordan Willis,"[u'DE', u'EDR']",Cin
18398,DeAngelo Yancey,[u'WR'],GB
18400,Stevie Tu'ikolovatu,[u'DT'],TB
18401,Davis Webb,[u'QB'],NYG
18402,Jordan Evans,[u'LB'],Cin
18403,Trey Hendrickson,"[u'DE', u'EDR']",NO
18404,Isaac Rochell,"[u'DE', u'DT']",LAC
18405,Tarell Basham,"[u'LB', u'EDR']",Ind
18407,Jordan Carrell,[u'DT'],Dal
18408,Pita Taumoepenu,"[u'DE', u'LB', u'EDR']",SF
18409,Harrison Butker,[u'K'],Car
18410,Mike Tyson,"[u'S', u'CB']",Sea
18412,Nate Hairston,[u'CB'],Ind
18414,Ryan Anderson,"[u'DE', u'EDR']",Wsh
18415,Cooper Kupp,[u'WR'],LAR
18416,Brian Hill,[u'RB'],Atl
18417,Caleb Brantley,[u'DT'],Cle
18418,Chuck Clark,[u'S'],Bal
18419,Treston Decoud,[u'CB'],Hou
18420,Freddie Stevenson,[u'RB'],Chi
18421,Jace Billingsley,[u'WR'],Det
18422,Ishmael Zamora,[u'WR'],Oak
18423,Austin Carr,[u'WR'],NE
18424,Matt Breida,[u'RB'],SF
18425,Corey Clement,[u'RB'],Phi
18428,Darius Powe,[u'WR'],NYG
18429,Marcus Johnson,[u'WR'],Phi
18430,Antony Auclair,[u'TE'],TB
18431,Ricky Seals-Jones,[u'TE'],Ari
18432,Hakeem Valles,[u'TE'],Ari
18433,Cole Hikutini,[u'TE'],SF
18434,Rashawn Scott,[u'WR'],Mia
18435,Rannell Hall,[u'WR'],Cle
18436,Algernon Brown,[u'RB'],NYJ
18437,Tyrell Adams,[u'LB'],Oak
18438,Jonathan Jones,[u'CB'],NE
18439,Doug O'Neal Middleton,[u'S'],NYJ
18440,Dominique Alexander,[u'LB'],Cle
18441,Michael Davis,[u'CB'],LAC
18442,Nick Dzubnar,[u'LB'],LAC
18443,Michael Hunter,[u'CB'],NYG
18444,Lawrence Thomas,[u'DE'],NYJ
18445,Sharrod Neasman,[u'S'],Atl
18446,Deshazor Everett,[u'S'],Wsh
18447,Marwin Evans,[u'S'],GB
18448,Brian Peters,[u'LB'],Hou
18449,Jahad Thomas,[u'RB'],Dal
18450,Jarrod Wilson,[u'S'],Jax
18451,Maurice Lynell Harris,[u'WR'],Wsh
